id,createdAt,updatedAt,kill,victim,distance,weapon,timestamp,idDiscord
301,2025-10-23T18:34:04.638Z,2025-10-23T18:34:04.638Z,😎 Buzz_04,😭 TDB LC,2m,MP5_SD,2025-10-22T23:00:06.595Z,1430692221555835023
302,2025-10-23T18:34:04.639Z,2025-10-23T18:34:04.639Z,😎 Sabugador,😭 TDB Bibakillbr,216m,M1 Garand,2025-10-22T23:00:06.465Z,1430692221010579558
303,2025-10-23T18:34:04.640Z,2025-10-23T18:34:04.640Z,😎 P2Kid,😭 TDB Emiza,6m,AK47 Engraved,2025-10-22T22:59:03.320Z,1430691956161380413
304,2025-10-23T18:34:04.640Z,2025-10-23T18:34:04.640Z,😎 Sabugador,😭 TDBfantasma,211m,SVD,2025-10-22T22:58:07.119Z,1430691720437432341
305,2025-10-23T18:34:44.549Z,2025-10-23T18:34:44.549Z,😎 TDBfantasma,😭 Carrale,4m,AKM,2025-10-22T22:58:06.972Z,1430691719820742689
306,2025-10-23T18:34:44.549Z,2025-10-23T18:34:44.549Z,😎 Cimario,😭 Thui,259m,Carbon Hunter,2025-10-22T22:58:06.763Z,1430691718944002159
307,2025-10-23T18:34:44.550Z,2025-10-23T18:34:44.550Z,😎 TDB GLA,😭 Mewtwo,209m,Weapon_AWM_Desert_C,2025-10-22T22:58:05.812Z,1430691714955350209
308,2025-10-23T18:34:44.551Z,2025-10-23T18:34:44.551Z,😎 P2Kid,😭 TDB Emiza,51m,AK47 Engraved,2025-10-22T22:57:05.921Z,1430691463754289234
309,2025-10-23T18:34:44.552Z,2025-10-23T18:34:44.552Z,😎 P2Kid,😭 TDB Bibakillbr,8m,AK47 Engraved,2025-10-22T22:57:02.613Z,1430691449879658648
310,2025-10-23T18:34:44.553Z,2025-10-23T18:34:44.553Z,😎 Durateston,😭 TDB La Vendetta 2,148m,SVD,2025-10-22T22:55:06.381Z,1430690962367058021
311,2025-10-23T18:34:44.554Z,2025-10-23T18:34:44.554Z,😎 RITTER,😭 PCD Badogue,279m,AK47,2025-10-22T22:55:06.290Z,1430690961985503284
312,2025-10-23T18:34:44.554Z,2025-10-23T18:34:44.554Z,😎 TDB LC,😭 PCD Heinks,78m,AK47,2025-10-22T22:55:02.908Z,1430690947800240168
313,2025-10-23T18:34:44.555Z,2025-10-23T18:34:44.555Z,😎 TDB Emiza,😭 Carrale,0m,Improvised Mine,2025-10-22T22:54:06.295Z,1430690710348370104
314,2025-10-23T18:34:44.556Z,2025-10-23T18:34:44.556Z,😎 TDB LC,😭 Cimario,34m,AK47,2025-10-22T22:51:05.272Z,1430689951082614824
315,2025-10-23T18:34:44.556Z,2025-10-23T18:34:44.556Z,😎 Thui,😭 PCD Heinks,0m,Improvised Mine,2025-10-22T22:49:06.073Z,1430689451125899348
316,2025-10-23T18:34:44.557Z,2025-10-23T18:34:44.557Z,😎 P2Kid,😭 TDB Bibakillbr,150m,AK47 Engraved,2025-10-22T22:49:05.817Z,1430689450052292672
317,2025-10-23T18:34:44.558Z,2025-10-23T18:34:44.558Z,😎 TDB La Vendetta 2,😭 Buzz_04,30m,AKM,2025-10-22T22:48:05.687Z,1430689197848662056
318,2025-10-23T18:34:44.559Z,2025-10-23T18:34:44.559Z,😎 Durateston,😭 Cimario,139m,SVD,2025-10-22T22:48:02.411Z,1430689184107991101
319,2025-10-23T18:34:44.560Z,2025-10-23T18:34:44.560Z,😎 P2Kid,😭 PCD RPN,32m,AK47 Engraved,2025-10-22T22:47:06.042Z,1430688947679531100
320,2025-10-23T18:34:44.561Z,2025-10-23T18:34:44.561Z,😎 RITTER,😭 PCD Heinks,0m,Small Anti-Personnel Mine,2025-10-22T22:44:06.453Z,1430688194428534977
321,2025-10-23T18:34:44.562Z,2025-10-23T18:34:44.562Z,😎 RITTER,😭 Mewtwo,168m,AKM,2025-10-22T22:44:06.264Z,1430688193635680306
322,2025-10-23T18:34:44.562Z,2025-10-23T18:34:44.562Z,😎 RITTER,😭 PCD RPN,230m,AKM,2025-10-22T22:44:05.962Z,1430688192369135628
323,2025-10-23T18:34:44.563Z,2025-10-23T18:34:44.563Z,😎 Durateston,😭 PCD RPN,69m,SVD,2025-10-22T22:43:05.857Z,1430687940270362696
324,2025-10-23T18:34:44.563Z,2025-10-23T18:34:44.563Z,😎 P2Kid,😭 Frik,143m,AK47 Engraved,2025-10-22T22:41:05.931Z,1430687437264523407
325,2025-10-23T18:34:44.564Z,2025-10-23T18:34:44.564Z,😎 Durateston,😭 PCD Badogue,95m,SVD,2025-10-22T22:41:05.838Z,1430687436874321990
326,2025-10-23T18:34:44.565Z,2025-10-23T18:34:44.565Z,😎 Cimario,😭 AMBULANCIA o Retorno,72m,MK18,2025-10-22T22:40:04.406Z,1430687179209707531
327,2025-10-23T18:34:44.565Z,2025-10-23T18:34:44.565Z,😎 RITTER,😭 PCD MKGOD,105m,AKM,2025-10-22T22:39:05.814Z,1430686933457309749
328,2025-10-23T18:34:44.566Z,2025-10-23T18:34:44.566Z,😎 PCD Badogue,😭 Durateston,72m,AK47,2025-10-22T22:38:05.763Z,1430686681585156188
329,2025-10-23T18:34:44.566Z,2025-10-23T18:34:44.566Z,😎 AMBULANCIA o Retorno,😭 PCD Heinks,63m,Bleeding,2025-10-22T22:37:05.815Z,1430686430145019994
330,2025-10-23T18:34:44.567Z,2025-10-23T18:34:44.567Z,😎 AMBULANCIA o Retorno,😭 PCD MKGOD,38m,RPK-74,2025-10-22T22:36:05.879Z,1430686178755084439
331,2025-10-23T18:34:44.568Z,2025-10-23T18:34:44.568Z,😎 RITTER,😭 Cimario,0m,Small Anti-Personnel Mine,2025-10-22T22:35:05.992Z,1430685927570669728
332,2025-10-23T18:34:44.568Z,2025-10-23T18:34:44.568Z,😎 PCD Badogue,😭 Thui,180m,Weapon_AWM_Snake_C,2025-10-22T22:35:05.680Z,1430685926262181900
333,2025-10-23T18:34:44.569Z,2025-10-23T18:34:44.569Z,😎 Buzz_04,😭 Durateston,106m,AKM,2025-10-22T22:34:05.754Z,1430685674914320384
334,2025-10-23T18:34:44.570Z,2025-10-23T18:34:44.570Z,😎 NPC Drifter Level 2,😭 Janaina,1m,Improvised Crossbow,2025-10-22T22:34:05.589Z,1430685674222387232
335,2025-10-23T18:34:44.570Z,2025-10-23T18:34:44.570Z,😎 TDB LC,😭 TAMO DE VOLTA,3m,AKM,2025-10-22T22:31:05.640Z,1430684919461314560
336,2025-10-23T18:34:44.571Z,2025-10-23T18:34:44.571Z,😎 Mewtwo,😭 Durateston,152m,AK47,2025-10-22T22:29:04.670Z,1430684412076625990
337,2025-10-23T18:34:44.572Z,2025-10-23T18:34:44.572Z,😎 Carrale,😭 TDB La Vendetta 2,701m,M82A1,2025-10-22T22:22:05.410Z,1430682653572730880
338,2025-10-23T18:34:44.572Z,2025-10-23T18:34:44.572Z,😎 Carrale,😭 TDBfantasma,841m,M82A1,2025-10-22T22:20:05.322Z,1430682149887152211
339,2025-10-23T18:34:44.573Z,2025-10-23T18:34:44.573Z,😎 Carrale,😭 InimigoDoCarrale,717m,M82A1,2025-10-22T22:18:05.269Z,1430681646348374076
340,2025-10-23T18:34:44.574Z,2025-10-23T18:34:44.574Z,😎 Mewtwo,😭 Cimario,11m,AK47,2025-10-22T22:17:05.225Z,1430681394505580666
341,2025-10-23T18:34:44.574Z,2025-10-23T18:34:44.574Z,😎 TDB Emiza,😭 TDB Emiza,0m,Small Anti-Personnel Mine,2025-10-22T22:08:04.960Z,1430679128469798953
342,2025-10-23T18:34:44.575Z,2025-10-23T18:34:44.575Z,😎 TDB Emiza,😭 TDB Emiza,0m,Improvised Mine,2025-10-22T21:55:02.634Z,1430675847156600903
343,2025-10-23T18:34:44.576Z,2025-10-23T18:34:44.576Z,😎 AMBULANCIA o Retorno,😭 RITTER,9m,RPK-74,2025-10-22T21:46:04.309Z,1430673589257896067
344,2025-10-23T18:34:44.576Z,2025-10-23T18:34:44.576Z,😎 Mewtwo,😭 Mewtwo,0m,Anti-Personnel Mine,2025-10-22T21:27:04.225Z,1430668807399276617
345,2025-10-23T18:34:44.577Z,2025-10-23T18:34:44.577Z,😎 NPC Drifter Level 1,😭 sakizinha,1m,Improvised Crossbow,2025-10-22T21:19:06.483Z,1430666803604099122
346,2025-10-23T18:34:44.577Z,2025-10-23T18:34:44.577Z,😎 TDBfantasma,😭 sakizinha,146m,AKM,2025-10-22T21:05:05.231Z,1430663275137208421
347,2025-10-23T18:34:44.578Z,2025-10-23T18:34:44.578Z,😎 Carrale,😭 Sabugador,0m,Small Anti-Personnel Mine,2025-10-22T20:59:08.914Z,1430661780635521169
348,2025-10-23T18:34:44.579Z,2025-10-23T18:34:44.579Z,😎 NPC Guard Level 3,😭 Hackon,11m,M1911,2025-10-22T20:41:05.402Z,1430657236056805386
349,2025-10-23T18:34:44.580Z,2025-10-23T18:34:44.580Z,😎 NPC Guard Level 3,😭 Tano,12m,DT11B,2025-10-22T20:19:04.754Z,1430651696857743523
350,2025-10-23T18:34:44.581Z,2025-10-23T18:34:44.581Z,😎 NPC Guard Level 3,😭 Hackon,30m,DT11B,2025-10-22T20:15:04.638Z,1430650689738244199
351,2025-10-23T18:34:44.584Z,2025-10-23T18:34:44.584Z,😎 Buzz_04,😭 Bignaitcha,2m,SF19,2025-10-22T20:11:04.824Z,1430649683885293588
352,2025-10-23T18:34:44.585Z,2025-10-23T18:34:44.585Z,😎 Buzz_04,😭 Pereira,1m,SF19,2025-10-22T20:11:04.527Z,1430649682639454339
353,2025-10-23T18:34:44.586Z,2025-10-23T18:34:44.586Z,😎 NPC Drifter Level 2,😭 Jair Bolsonaro,21m,Improvised Rifle,2025-10-22T20:07:04.494Z,1430648675868348496
354,2025-10-23T18:34:44.588Z,2025-10-23T18:34:44.588Z,😎 NPC Drifter Level 3,😭 Marce Busto,12m,M1887,2025-10-22T19:52:03.585Z,1430644897182122115
355,2025-10-23T18:35:21.965Z,2025-10-23T18:35:21.965Z,😎 RITTER,😭 TDB LC,1m,AK47 Engraved,2025-10-22T19:21:06.051Z,1430637106119839927
356,2025-10-23T18:35:21.966Z,2025-10-23T18:35:21.966Z,😎 RITTER,😭 Cabeça,52m,M16A4,2025-10-22T18:46:03.244Z,1430628286307766423
357,2025-10-23T18:35:21.967Z,2025-10-23T18:35:21.967Z,😎 TDB LC,😭 Jhonny Bravo,13m,MP5_SD,2025-10-22T18:45:04.919Z,1430628041674981489
358,2025-10-23T18:35:21.967Z,2025-10-23T18:35:21.967Z,😎 Bignaitcha,😭 Buzz_04,32m,MP5,2025-10-22T18:36:04.698Z,1430625775824142428
359,2025-10-23T18:35:21.968Z,2025-10-23T18:35:21.968Z,😎 TDB LC,😭 Jhonny Bravo,19m,SF19,2025-10-22T18:34:04.572Z,1430625271978917899
360,2025-10-23T18:35:21.968Z,2025-10-23T18:35:21.968Z,😎 Jhonny Bravo,😭 RITTER,37m,MP5_SD,2025-10-22T18:34:03.026Z,1430625265494655058
361,2025-10-23T18:35:21.969Z,2025-10-23T18:35:21.969Z,😎 NPC Drifter Level 2,😭 Traeknovik,1m,Improvised Crossbow,2025-10-22T17:59:04.295Z,1430616462778695761
362,2025-10-23T18:35:21.970Z,2025-10-23T18:35:21.970Z,😎 P2Kid,😭 TDB Bibakillbr,153m,AK47,2025-10-22T17:03:04.974Z,1430602372765188178
363,2025-10-23T18:35:21.970Z,2025-10-23T18:35:21.970Z,😎 TDB Bibakillbr,😭 Mewtwo,131m,M82A1 Black,2025-10-22T17:03:03.053Z,1430602364708065454
364,2025-10-23T18:35:21.971Z,2025-10-23T18:35:21.971Z,😎 TDB Bibakillbr,😭 Mewtwo,32m,AKM,2025-10-22T17:00:03.630Z,1430601612153323590
365,2025-10-23T18:35:21.972Z,2025-10-23T18:35:21.972Z,😎 TDB LC,😭 P2Kid,70m,SCAR DMR,2025-10-22T16:58:04.807Z,1430601113773805691
366,2025-10-23T18:35:21.972Z,2025-10-23T18:35:21.972Z,😎 P2Kid,😭 TDB Bibakillbr,98m,AK47,2025-10-22T16:54:04.941Z,1430600107702878249
367,2025-10-23T18:35:21.973Z,2025-10-23T18:35:21.973Z,😎 NPC Drifter Level 1,😭 juanchii,5m,Improvised Bow,2025-10-22T16:51:07.697Z,1430599364287533221
368,2025-10-23T18:35:21.975Z,2025-10-23T18:35:21.975Z,😎 P2Kid,😭 TDB LC,67m,Bleeding,2025-10-22T16:48:04.607Z,1430598596352278559
369,2025-10-23T18:35:21.979Z,2025-10-23T18:35:21.979Z,😎 P2Kid,😭 TDB Bibakillbr,5m,AK47,2025-10-22T16:48:04.579Z,1430598596235104328
370,2025-10-23T18:35:21.980Z,2025-10-23T18:35:21.980Z,😎 NPC Drifter Level 3,😭 Diamond,5m,M1887,2025-10-22T16:47:03.115Z,1430598338436399385
371,2025-10-23T18:35:21.982Z,2025-10-23T18:35:21.982Z,😎 TDB Bibakillbr,😭 Mewtwo,35m,AK15,2025-10-22T16:45:04.534Z,1430597841071509625
372,2025-10-23T18:35:21.983Z,2025-10-23T18:35:21.983Z,😎 TDB LC,😭 PsicoPato,97m,AKM,2025-10-22T16:43:07.053Z,1430597348320346192
373,2025-10-23T18:35:21.985Z,2025-10-23T18:35:21.985Z,😎 P2Kid,😭 TDB Bibakillbr,11m,AK47,2025-10-22T16:41:04.337Z,1430596833612267682
374,2025-10-23T18:35:21.986Z,2025-10-23T18:35:21.986Z,😎 RITTER,😭 RITTER,0m,Improvised Mine,2025-10-22T15:54:04.348Z,1430585005721124986
375,2025-10-23T18:35:21.986Z,2025-10-23T18:35:21.986Z,😎 NPC Guard Level 5,😭 REI_MERUEM,34m,M1 Garand,2025-10-22T15:45:02.587Z,1430582733410664510
376,2025-10-23T18:35:21.987Z,2025-10-23T18:35:21.987Z,😎 PsicoPato,😭 TDB Bibakillbr,38m,SCAR DMR,2025-10-22T15:30:04.752Z,1430578967617863740
377,2025-10-23T18:35:21.988Z,2025-10-23T18:35:21.988Z,😎 NPC Guard Level 3,😭 Mannuka,33m,M1911,2025-10-22T15:21:04.535Z,1430576701783408670
378,2025-10-23T18:35:21.988Z,2025-10-23T18:35:21.988Z,😎 RATINHO DO AÉRO,😭 RITTER,32m,UMP 45,2025-10-22T14:57:04.090Z,1430570660119187529
379,2025-10-23T18:35:21.989Z,2025-10-23T18:35:21.989Z,😎 NPC Drifter Level 3,😭 Diamond,6m,DT11B,2025-10-22T14:52:05.918Z,1430569409495437352
380,2025-10-23T18:35:21.990Z,2025-10-23T18:35:21.990Z,😎 RITTER,😭 REI_MERUEM,21m,MK18,2025-10-22T14:47:03.799Z,1430568142316245032
381,2025-10-23T18:35:21.990Z,2025-10-23T18:35:21.990Z,😎 NPC Guard Level 3,😭 REI_MERUEM,34m,Weapon_Hunter85_V2_C,2025-10-22T14:43:04.684Z,1430567139395502283
382,2025-10-23T18:35:21.991Z,2025-10-23T18:35:21.991Z,😎 NPC Drifter Level 3,😭 PsicoPato,13m,M1887,2025-10-22T13:49:04.992Z,1430553551142387833
383,2025-10-23T18:35:21.991Z,2025-10-23T18:35:21.991Z,😎 NPC Guard Level 5,😭 REI_MERUEM,1m,M1891 Mosin Nagant,2025-10-22T13:41:02.674Z,1430551528153808988
384,2025-10-23T18:35:21.992Z,2025-10-23T18:35:21.992Z,😎 NPC Drifter Level 2,😭 REI_MERUEM,1m,Improvised Handgun,2025-10-22T10:23:03.511Z,1430501703333052438
385,2025-10-23T18:35:21.993Z,2025-10-23T18:35:21.993Z,😎 NPC Guard Level 4,😭 TDB Emiza,20m,SDASS 12M,2025-10-22T10:17:03.277Z,1430500192402145331
386,2025-10-23T18:35:21.993Z,2025-10-23T18:35:21.993Z,😎 SIRIRIC4,😭 REI_MERUEM,1m,1H_KitchenKnife_02_Deluxe_C_2145812519,2025-10-22T10:10:04.505Z,1430498435945205893
387,2025-10-23T18:35:21.994Z,2025-10-23T18:35:21.994Z,😎 NPC Guard Level 3,😭 __iGRIS,8m,M1887,2025-10-22T07:23:05.564Z,1430456413460889601
388,2025-10-23T18:35:21.994Z,2025-10-23T18:35:21.994Z,😎 NPC Drifter Level 1,😭 __iGRIS,1m,Improvised Crossbow,2025-10-22T07:07:01.970Z,1430452371854458910
389,2025-10-23T18:35:21.995Z,2025-10-23T18:35:21.995Z,😎 21,😭 TDB Emiza,58m,AK47,2025-10-22T06:59:07.715Z,1430450382684815412
390,2025-10-23T18:35:21.996Z,2025-10-23T18:35:21.996Z,😎 Alezinho81,😭 BloodyRen,6m,Weapon_BayRifferBlock21_C,2025-10-22T06:12:03.911Z,1430438538792538213
391,2025-10-23T18:35:21.996Z,2025-10-23T18:35:21.996Z,😎 PCD RPN,😭 P2Kid,165m,SVD,2025-10-22T04:23:06.513Z,1430411118957953056
392,2025-10-23T18:35:21.997Z,2025-10-23T18:35:21.997Z,😎 P2Kid,😭 ONEReaper,99m,AKS 74U,2025-10-22T04:23:06.293Z,1430411118035341352
393,2025-10-23T18:35:21.997Z,2025-10-23T18:35:21.997Z,😎 NPC Guard Level 1,😭 KAMIKASE,7m,Improvised Crossbow,2025-10-22T04:23:03.384Z,1430411105834110979
394,2025-10-23T18:35:21.998Z,2025-10-23T18:35:21.998Z,😎 ONEReaper,😭 kmart,167m,M1 Garand,2025-10-22T04:20:03.190Z,1430410350045692004
395,2025-10-23T18:35:21.999Z,2025-10-23T18:35:21.999Z,😎 TDB Emiza,😭 TDB Wilso Waldo,1m,M82A1 Black,2025-10-22T04:16:04.418Z,1430409348563341363
396,2025-10-23T18:35:21.999Z,2025-10-23T18:35:21.999Z,😎 NPC Drifter Level 2,😭 BloodyRen,1m,Improvised Rifle,2025-10-22T04:15:03.558Z,1430409093297995838
397,2025-10-23T18:35:22.000Z,2025-10-23T18:35:22.000Z,😎 PCD RPN,😭 KAMIKASE,13m,MP5_SD,2025-10-22T04:12:06.056Z,1430408348800385135
398,2025-10-23T18:35:22.001Z,2025-10-23T18:35:22.001Z,😎 PCD RPN,😭 kmart,142m,M1891 Mosin Nagant,2025-10-22T04:12:03.346Z,1430408337433825280
399,2025-10-23T18:35:22.002Z,2025-10-23T18:35:22.002Z,😎 matiias0001,😭 BloodyRen,20m,PeaceKeeper 38,2025-10-22T04:00:03.136Z,1430405316654399498
400,2025-10-23T18:35:22.003Z,2025-10-23T18:35:22.003Z,😎 TDB Emiza,😭 PsicoPato,191m,M82A1 Black,2025-10-22T03:57:04.504Z,1430404567417356290
401,2025-10-23T18:35:22.003Z,2025-10-23T18:35:22.003Z,😎 PCD RPN,😭 kmart,14m,MP5_SD,2025-10-22T03:56:03.979Z,1430404313557110876
402,2025-10-23T18:35:22.005Z,2025-10-23T18:35:22.005Z,😎 PCD RPN,😭 kmart,126m,M1891 Mosin Nagant,2025-10-22T03:54:02.608Z,1430403804490236005
403,2025-10-23T18:35:22.006Z,2025-10-23T18:35:22.006Z,😎 Prodd,😭 BloodyRen,10m,Block 21,2025-10-22T03:53:08.385Z,1430403577062494218
404,2025-10-23T18:35:22.006Z,2025-10-23T18:35:22.006Z,😎 Prodd,😭 Alezinho81,24m,Block 21,2025-10-22T03:53:05.592Z,1430403565347803218
405,2025-10-23T18:36:04.022Z,2025-10-23T18:36:04.022Z,😎 NPC Drifter Level 2,😭 EvoluWiiL,8m,Improvised Handgun,2025-10-22T03:45:02.555Z,1430401539343908894
406,2025-10-23T18:36:04.026Z,2025-10-23T18:36:04.026Z,😎 TDB Wilso Waldo,😭 bOYcTA,0m,Improvised Mine,2025-10-22T03:44:05.029Z,1430401298062118963
407,2025-10-23T18:36:04.029Z,2025-10-23T18:36:04.029Z,😎 bOYcTA,😭 TDB Wilso Waldo,52m,SVD,2025-10-22T03:43:02.054Z,1430401033926086737
408,2025-10-23T18:36:04.032Z,2025-10-23T18:36:04.032Z,😎 PCD RPN,😭 kmart,31m,PeaceKeeper 38,2025-10-22T03:42:05.006Z,1430400794649297046
409,2025-10-23T18:36:04.036Z,2025-10-23T18:36:04.036Z,😎 PCD RPN,😭 kmart,7m,MP5 K,2025-10-22T03:40:04.691Z,1430400290011480074
410,2025-10-23T18:36:04.039Z,2025-10-23T18:36:04.039Z,😎 TDB Emiza,😭 RITTER,70m,AKM,2025-10-22T03:38:02.516Z,1430399777572520037
411,2025-10-23T18:36:04.042Z,2025-10-23T18:36:04.042Z,😎 TDB Emiza,😭 bOYcTA,32m,AKM,2025-10-22T03:36:01.839Z,1430399271416500275
412,2025-10-23T18:36:04.044Z,2025-10-23T18:36:04.044Z,😎 ONEReaper,😭 kmart,24m,Bleeding,2025-10-22T03:35:07.824Z,1430399044861034608
413,2025-10-23T18:36:04.047Z,2025-10-23T18:36:04.047Z,😎 ONEReaper,😭 kmart,183m,M1 Garand,2025-10-22T03:35:04.818Z,1430399032253087796
414,2025-10-23T18:36:04.049Z,2025-10-23T18:36:04.049Z,😎 NPC Guard Level 3,😭 matiias0001,3m,Weapon_Hunter85_V2_C,2025-10-22T03:34:04.779Z,1430398780431401002
415,2025-10-23T18:36:04.052Z,2025-10-23T18:36:04.052Z,😎 PCD RPN,😭 kmart,51m,MP5 K,2025-10-22T03:30:04.686Z,1430397773408239637
416,2025-10-23T18:36:04.053Z,2025-10-23T18:36:04.053Z,😎 Dodôno de Casa,😭 ONEReaper,169m,SVD,2025-10-22T03:30:02.663Z,1430397764923293800
417,2025-10-23T18:36:04.054Z,2025-10-23T18:36:04.054Z,😎 IBGSI MiniBugs,😭 KAMIKASE,237m,Bleeding,2025-10-22T03:28:04.657Z,1430397269970124830
418,2025-10-23T18:36:04.055Z,2025-10-23T18:36:04.055Z,😎 BGS BUGSZ1NHO,😭 kmart,10m,Mac 10,2025-10-22T03:28:01.898Z,1430397258398175305
419,2025-10-23T18:36:04.056Z,2025-10-23T18:36:04.056Z,😎 Dodôno de Casa,😭 CoYoTeX,6m,VSS VZ,2025-10-22T03:26:05.440Z,1430396769937788938
420,2025-10-23T18:36:04.057Z,2025-10-23T18:36:04.057Z,😎 KAMIKASE,😭 BGS BUGSZ1NHO,185m,Carbon Hunter,2025-10-22T03:26:04.474Z,1430396765886087182
421,2025-10-23T18:36:04.058Z,2025-10-23T18:36:04.058Z,😎 IBGSI MiniBugs,😭 kmart,150m,Carbon Hunter,2025-10-22T03:25:02.226Z,1430396504799055924
422,2025-10-23T18:36:04.059Z,2025-10-23T18:36:04.059Z,😎 PCD RPN,😭 KAMIKASE,1m,MP5 K,2025-10-22T03:24:05.205Z,1430396265635647570
423,2025-10-23T18:36:04.060Z,2025-10-23T18:36:04.060Z,😎 ONEReaper,😭 BeNeTTi,104m,Carbon Hunter,2025-10-22T03:23:05.825Z,1430396016577740902
424,2025-10-23T18:36:04.061Z,2025-10-23T18:36:04.061Z,😎 Dodôno de Casa,😭 KAMIKASE,1m,Danny Trejo's Machete,2025-10-22T03:23:04.428Z,1430396010718298195
425,2025-10-23T18:36:04.062Z,2025-10-23T18:36:04.062Z,😎 NPC Guard Level 4,😭 BeNeTTi,8m,SDASS 12M,2025-10-22T03:22:05.427Z,1430395763250303051
426,2025-10-23T18:36:04.063Z,2025-10-23T18:36:04.063Z,😎 ONEReaper,😭 Dodôno de Casa,232m,Carbon Hunter,2025-10-22T03:19:07.767Z,1430395018090250363
427,2025-10-23T18:36:04.064Z,2025-10-23T18:36:04.064Z,😎 PCD RPN,😭 kmart,44m,SF19,2025-10-22T03:19:07.516Z,1430395017037353046
428,2025-10-23T18:36:04.065Z,2025-10-23T18:36:04.065Z,😎 CARVÃO,😭 Arathus,19m,UMP 45,2025-10-22T03:19:07.323Z,1430395016227983362
429,2025-10-23T18:36:04.066Z,2025-10-23T18:36:04.066Z,😎 PCD RPN,😭 KAMIKASE,15m,SF19,2025-10-22T03:19:04.556Z,1430395004622340106
430,2025-10-23T18:36:04.067Z,2025-10-23T18:36:04.067Z,😎 BGS BUGSZ1NHO,😭 kmart,11m,Carbon Hunter,2025-10-22T03:17:04.216Z,1430394499879665838
431,2025-10-23T18:36:04.068Z,2025-10-23T18:36:04.068Z,😎 IBGSI MiniBugs,😭 KAMIKASE,240m,Carbon Hunter,2025-10-22T03:14:04.198Z,1430393744829714513
432,2025-10-23T18:36:04.069Z,2025-10-23T18:36:04.069Z,😎 BGS BUGSZ1NHO,😭 KAMIKASE,231m,Carbon Hunter,2025-10-22T03:09:04.049Z,1430392485913432084
433,2025-10-23T18:36:04.070Z,2025-10-23T18:36:04.070Z,😎 P2Kid,😭 kmart,48m,SF19,2025-10-22T03:06:03.948Z,1430391730515214336
434,2025-10-23T18:36:04.071Z,2025-10-23T18:36:04.071Z,😎 P2Kid,😭 BGS BUGSZ1NHO,82m,SF19,2025-10-22T03:03:03.941Z,1430390975510872085
435,2025-10-23T18:36:04.072Z,2025-10-23T18:36:04.072Z,😎 IBGSI MiniBugs,😭 Caramuru,25m,Carbon Hunter,2025-10-22T03:02:06.773Z,1430390735731032077
436,2025-10-23T18:36:04.073Z,2025-10-23T18:36:04.073Z,😎 Dodôno de Casa,😭 KAMIKASE,7m,Mac 10,2025-10-22T03:02:06.021Z,1430390732577050775
437,2025-10-23T18:36:04.074Z,2025-10-23T18:36:04.074Z,😎 BGS BUGSZ1NHO,😭 P2Kid,12m,SF19,2025-10-22T02:59:06.779Z,1430389980781346867
438,2025-10-23T18:36:04.076Z,2025-10-23T18:36:04.076Z,😎 NPC Guard Level 4,😭 CARVÃO,25m,Desert Eagle .50,2025-10-22T02:59:05.886Z,1430389977035964577
439,2025-10-23T18:36:04.077Z,2025-10-23T18:36:04.077Z,😎 IBGSI MiniBugs,😭 P2Kid,153m,Carbon Hunter,2025-10-22T02:58:04.627Z,1430389720096968734
440,2025-10-23T18:36:04.078Z,2025-10-23T18:36:04.078Z,😎 NPC Guard Level 1,😭 Toma Jack,1m,Improvised Crossbow,2025-10-22T02:57:07.132Z,1430389478945591416
441,2025-10-23T18:36:04.079Z,2025-10-23T18:36:04.079Z,😎 BGS BUGSZ1NHO,😭 P2Kid,128m,Carbon Hunter,2025-10-22T02:57:06.910Z,1430389478014320721
442,2025-10-23T18:36:04.080Z,2025-10-23T18:36:04.080Z,😎 ONEReaper,😭 Durateston,139m,SVD,2025-10-22T02:57:06.698Z,1430389477125128232
443,2025-10-23T18:36:04.081Z,2025-10-23T18:36:04.081Z,😎 P2Kid,😭 Bugs,40m,AS Val,2025-10-22T02:57:04.175Z,1430389466542899352
444,2025-10-23T18:36:04.082Z,2025-10-23T18:36:04.082Z,😎 Bugs,😭 Toma Jack,18m,MP5 K,2025-10-22T02:56:06.669Z,1430389225345515610
445,2025-10-23T18:36:04.083Z,2025-10-23T18:36:04.083Z,😎 Lauti,😭 BeNeTTi,23m,SDASS 12M,2025-10-22T02:56:04.591Z,1430389216629493771
446,2025-10-23T18:36:04.084Z,2025-10-23T18:36:04.084Z,😎 BeNeTTi,😭 lucas,32m,MP5 K,2025-10-22T02:55:04.028Z,1430388962610122813
447,2025-10-23T18:36:04.085Z,2025-10-23T18:36:04.085Z,😎 BGS BUGSZ1NHO,😭 P2Kid,86m,Carbon Hunter,2025-10-22T02:45:06.359Z,1430386455804514375
448,2025-10-23T18:36:04.086Z,2025-10-23T18:36:04.086Z,😎 P2Kid,😭 Bugs,90m,SVD,2025-10-22T02:45:04.057Z,1430386446149353553
449,2025-10-23T18:36:04.087Z,2025-10-23T18:36:04.087Z,😎 Bugs,😭 BRUTÃO,112m,Carbon Hunter,2025-10-22T02:44:03.753Z,1430386193215783014
450,2025-10-23T18:36:04.087Z,2025-10-23T18:36:04.087Z,😎 ONEReaper,😭 AMBULANCIA o Retorno,115m,SVD,2025-10-22T02:43:06.302Z,1430385952249090079
